nom,pays,favorite,titre,bons_points,mauvais_points,note,type_etablissement,lieu,note_etablissement
Laëtitia,Francia,0,Excepcional,"Nous sommes enchantés de notre séjour au Pullman: tout était parfait! Et surtout la gentillesse des employés, des personnes exemplaires... Nous étions à Paris pour fêter les 6 ans de notre fils, les attentions à son égard pour cette occasion resterons pour nous tous un magnifique souvenir 😊",None,10,Hotel,París," 8,3 "
Ines,Francia,0,Excepcional,La vue sur la tour!!,Tout était magnifique !,10,Hotel,París," 8,3 "
Galayda,Francia,0,Expo porte de Versaille,"A côté de la Tour Eiffel
Un personnel très agréable.
Facilité pour se garer.","Vue sur le stade d'école très bruyant.
Hôtel grande chaine, c'est l'usine. 
5 ème étage, vue du balcon sur la tour Eiffel pas top.
Chambres mal insonorisées.","2,0",Hotel,París," 8,3 "
Carole,Francia,0,Agradable,L'emplacement au pied de la Tour Eiffel.,L'hôtel est un peu vieillot. Le douche ouverte n'était pas pratique toute la salle de bain était mouillée.,"6,7",Hotel,París," 8,3 "
Joao,Francia,0,Rapport qualité/prix : NUL,La vue sur la Tour Eiffel,"La surface de la chambre, la penderie , la demande spéciale non respectée","4,6",Hotel,París," 8,3 "
Papy,República Democrática del Congo,0,Reposant,Le lit,L'odeur nauséabonde dans le hall d'arrivée et les tâches sur la peinture dans la chambre 141,"6,7",Hotel,París," 8,3 "
Jessica,Bélgica,0,Excepcional,La vue est magnifique,Cetai parfait,10,Hotel,París," 8,3 "
Anaïs,Bélgica,0,Excepcional,La vue sur la Tour Eiffel depuis le balcon est exceptionnelle.,None,10,Hotel,París," 8,3 "
Sy,Francia,0,Excepcional,"Le surclassement en suite 
La surprise pour l’anniversaire de mon enfant 
Le cocktail de bienvenue
La vue sur la tour eiffel 
La gentillesse du personnel 
La propreté et le déjeuner très bon et copieux",None,10,Hotel,París," 8,3 "
Stephane,Francia,0,Agradable,None,"Room service vraiment médiocre
Télévision marche très lentement et pas accès au service films","6,2",Hotel,París," 8,3 "
Bruno,Francia,0,Ok,None,Mauvais rapport qualité / prix du petit-déjeuner,"5,8",Hotel,París," 8,3 "
David,Francia,0,Mauvais,L’emplacement,Une fête toute la nuit sous notre chambre,"5,8",Hotel,París," 8,3 "
Anesi,Bélgica,0,A éviter si vous souhaitez passez un bon moment à Paris et vous faire de bons souvenirs.,None,"La chambre ne correspondait pas à notre réservation (elle a été attribuée a d'autres clients selon le personnel d’accueil). A la place aussi on reçoit une chambre dont le verrou de sécurité ne fonctionnait pas (on a dû faire appel à un technicien pour la réparation).
On a demandé chambre avec vue sur tout Eiffel mais il faut être sur le balcon pour la voir et impossible de la voir depuis l’intérieur de la chambre.
On nous retire des frais sans justificatif de 60 euros alors que nous n'avons bu qu'une bouteille d'eau.
Envois de mails pour explication sur les désagréments subis et les frais mais toujours sans réponse.
A éviter si vous souhaitez passez un bon moment à Paris et vous faire de bons souvenirs.
Je serais prêt à changer mon avis si l’hôtel me prouve que j’ai tort. Ils savent ou me contacter, J’attends toujours leurs réponses.","3,8",Hotel,París," 8,3 "
Yahiya,Francia,0,Excepcional,Tout,Rien,10,Hotel,París," 8,3 "
Guillaume,Francia,0,Tout à fait agréable,La vue et le confort,Enregistrement toujours laborieux et beaucoup d’attente .,10,Hotel,París," 8,3 "
Sebastien,Reunión,0,Super,L’emplacement,Aucun,10,Hotel,París," 8,3 "
Bernard,Francia,0,Nous avons été ravis du séjour que nous avons passé chez vous merci à tous,"Il est difficile de rajouter une autre au-delà de 10 sur 10 merci et à la prochaine
Ma femme dit aussi que c'est parfait","Si c'est possible de rajouter au-delà de 9,10 stations encore une dizaine de stations radio musique",10,Hotel,París," 8,3 "
Emilienne,Francia,0,Decepcionante,L'accueil du personnel en arrivant et au petit déjeuner,La chambre trop étroite et l'isolation pas au top on entend le moindre bruit du voisin,"4,6",Hotel,París," 8,3 "
Pascal,Bélgica,0,"Paris super, plus jamais le Pullman PAris",La situation,"L'acceuil, la chambre ""fumeur"", l'airco, le confort du sofa, le bar","5,5",Hotel,París," 8,3 "
Jorge,Suiza,0,Exceptionnel,"L emplacement de notre chambre 411 avec la vu sur la tour Eiffel était exceptionnel, le personnel très sympathique et souriant avec des prestations impeccables. Le petit déjeuner avec beaucoup de choix était excellent. Le restaurant Frame qu on a pu réserver offre un très bon service avec une excellente cuisine, moi et ma compagne on s est régalée .Remercier a Mº Catello gérant du restaurant Frame pour son service et prestation lors de notre repas.
Je conseillerai l hôtel et restaurant a mes amis de Suisse.",None,10,Hotel,París," 8,3 "
Sassya,Suiza,0,Excepcional,Emplacement top ! Vue magnifique ! Chambre superbe . Très confortable.,None,10,Hotel,París," 8,3 "
Stéphane,Francia,0,Agradable,L’emplacement et la facilité pour se garer.,"Vieillissement de certains endroits, la chambre même supérieure supérieure n’est pas très grande, le vis à vie avec l’immeuble dans face. La télé n’a que certaines chaîne de la TNT et pas canal.","6,7",Hotel,París," 8,3 "
Clovis,Francia,0,Nul,La literie et salle de bain,"On a pris chambre vue Tour Eiffel on a vu juste le bout du haut 
Petit déjeuner et restaurant pas top 
Impossible de dormir le matin les femmes de ménages font trop de bruit eclat de rire aucune insonorisations","5,8",Hotel,París," 8,3 "
Max,Francia,0,très joli hôtel moderne et propre,petit déjeuner top !,rien le personnel est au top et dynamique belle équipe.,10,Hotel,París," 8,3 "
Mackele,Francia,0,Une qualité de services scandaleuse pour un hôtel de ce standing,"La situation géographique de l'hotel, vraiment central. Le verre de champagne et le coffret offerts, en compensation des désagréments rencontrés.","La qualité de services et les compétences du personnel. J'ai appelé 4 fois pour préciser qu'il s'agissait d'un cadeau d'anniversaire pour mes parents et jamais il n'a été précisé que la carte ayant servi pour la réservation devrait être présentée. J'ai finalement du envoyer une copie de ma carte bleue et d'une pièce d'identifié à une adresse mail digne d'un spam et à vous faire palir : ""h7729@...."". Résultat : mes parents ont du patienter 30mn à l'accueil... L'établissement vantait un service voiturier pour annoncer au final qu'il n'en disposait pas... A 350 euros la nuit et pour un hôtel de ce prestige, c'est tout simplement scandaleux.","6,7",Hotel,París," 8,3 "
Caroline,Bélgica,0,On reviendra.,"L'hôtel est propre et confortable, le personnel aimable, c'est ce qui compte. L'hôtel est bien situé (RER à trois pas, sites touristiques et Gare du Nord accessibles en RER).",None,10,Hotel,París," 8,3 "
Samuel,Francia,0,DÉCEPTION HÔTEL PULLMAN PARIS,None,"L’accueil , les TRÈS longues minutes d’attente ... 
leur « vue sur la Tour Eiffel» que l’on ne voit qu’un tout petit peu en sortant sur le balcon !","6,2",Hotel,París," 8,3 "
Ironix91,Francia,0,Excellent séjour,"La qualité des prestations
La vue sur la Tour Eiffel
L'accueil reçu par Jeff 
La disponibilité des réceptionnistes et la qualité du bar - restaurant Frame 
Pour un séjour de qualité n'hésitez pas 
Tour Eiffel a 2 minutes a pied.",Rien,10,Hotel,París," 8,3 "
Elsa,Francia,0,Inadmissible de se faire réveillé par une personne qui entre dans la chambre,La vue,"En arrivant, des bouteilles et verres traînaient dans les couloirs, les sacs des femmes de ménage traînaient par terre. Accueil aimable mais aucune explication concernant le fonctionnement de l'hôtel. Nous avons eu du mal a deviner comment fonctionnait l'hôtel. Et pire!!!! Quelqu'un est entré dans notre chambre à 8h45!!! Cela m'a réveillé, j'imagine que c'était une femme de ménage car repartie aussitôt. Je trouve ça inadmissible !!","5,8",Hotel,París," 8,3 "
Zazatl,Francia,0,séjour gâché par la non disponibilité de notre chambre,"positionnement géographique, au pied de la tour eiffel","premier soir, notre chambre n'était pas disponible alors qu'elle avait été réservée. ils nous ont transféré au pullman Bercy, contre notre volonté. très mécontente!","6,2",Hotel,París," 8,3 "
Fia,Luxemburgo,0,Muy mal,None,J’attends toujours une réponse de l’hôtel concernant notre réservation,"2,5",Hotel,París," 8,3 "
Tenessy,Bélgica,0,Ok,La vue de la chambre,None,"5,8",Hotel,París," 8,3 "
Gruhier,Francia,0,Séjour merveilleux,Tout,Rien,10,Hotel,París," 8,3 "
Anónimo,Alemania,0,Muy bien,L emplacement et le bar,None,"8,0",Hotel,París," 8,3 "
Anónimo,Bélgica,0,Hôtel bien situé. Juste à côté de la Tour Eiffel. Par contre le personnel de la nuit pas sympathique du tout!! Nous avon,Le petit déjeuné au dixième étages. Lit king size confortable. Magnifique vue sur la Tour Eiffel depuis le balcon.,La personnel. Et impossible d’appeler la réception. Joints du carrelage de la douche ont un effet sale. Sinon le reste de la chambre est propre.,"7,0",Hotel,París," 8,3 "
Anónimo,Francia,0,Une nuit des plus agréable,"Chambre spacieuse et lit ultra confortable. 
Mention spéciale pour le Fr/Ame Burger et le service en chambre chaleureux👌🏽
Vue sur la Tour Eiffel un 14 juillet. Juste superbe 🎇",None,"9,0",Hotel,París," 8,3 "
Anónimo,Marruecos,0,Fantástico,"Le personnel etait d une gentillesse incroyable!!!
Bravo a tte l équipe",Pas assez de choix ds le petit déjeuner,"9,2",Hotel,París," 8,3 "
Anónimo,Francia,0,Fabuloso,Le restaurant la chambre,None,"8,8",Hotel,París," 8,3 "
Anónimo,Francia,0,Excepcional,"J’ai adoré la qualité du lit, c’était formidable. Moi et mon compagnon avant dormis comme des bébés",Rien,"9,6",Hotel,París," 8,3 "
Anónimo,Francia,0,La plus belle vue sur la Tour Eiffel .,La vue du 11 eme étage magnifique .,Le petit dej a 29 euros hors de prix .,"9,6",Hotel,París," 8,3 "
Anónimo,Suiza,0,Séjour à deux excellent,"L’idée du portable très bonne, nous a beaucoup aidé lors du séjour 
Grand lit très confortable
Personnel très sympathique et à disposition 
Très bonne nourriture au restaurant 
Très bon emplacement",Télévision bug souvent,"9,6",Hotel,París," 8,3 "
Anónimo,Reunión,0,Fantástico,"La gentillesse et la réactivité du personnels, 
la vue sur la tour eiffel","La vue sur un toit rempli de mégots de cigarette. Et le fait de ne pas pouvoir remplir le document en une seule fois pour le séjour '' petit déjeuner en chambre '' et de demander l'imprimer à chaque fois.
Dommage que les 2 capsules nescafé n'était pas réapprovisionné durant le séjour.","9,2",Hotel,París," 8,3 "
Anónimo,Francia,0,Agradable,"La vue sur la tour Eiffel 
La salle de petit déjeuné","La proximité entre les balcons et les voisins qui se penchaient pour regarder dans la chambre.
L’attitude du personnel, pas souriant du tout et prix élevé pour une chambre basique, nous nous attendions à mieux. En vrai, on paie la vue c’est tout.
Donner un kit masque + gel c’est bien mais un seul masque pour deux personnes ...","6,0",Hotel,París," 8,3 "
Anónimo,Francia,0,Aceptable,"La vue mais le balcon n’est pas très bien aménagé pour profiter de la vue 
La propreté était au rendez vous","Manque d’équipement ou du moins de confort sur le balcon pour admirer la vue 
Petit déjeuner en chambre service trop long et choix très restreint 
Le rapport qualité/prix n’est pas cohérent","5,0",Hotel,París," 8,3 "
Anónimo,Luxemburgo,0,Decepcionante,"Lit comfortable
Belle vue","La télévision ne fonctionnait pas
La porte de la terrasse ne se verrouillait pas donc porte ouverte pour tout le monde!","4,0",Hotel,París," 8,3 "
Anónimo,Francia,0,Excepcional,"Nous avons adoré la vue sur la Tour Eiffel, le confort de la chambre et le restaurant éphémère vue sur la Tour Eiffel également !",None,10,Hotel,París," 8,3 "
Anónimo,Francia,0,Decepcionante,"Emplacement, la vue
Les mesures sanitaire et la propreté","Attente
Petit déjeuner plus que médiocre 
Service client faible","4,0",Hotel,París," 8,3 "
Anónimo,Francia,0,Excepcional,La vue le confort du lit et le calme,Neant,10,Hotel,París," 8,3 "
Anónimo,Francia,0,Magique,La vue est splendide! La chambre confortable et très jolie.,None,10,Hotel,París," 8,3 "
Anónimo,Francia,0,Excepcional,"tres bon séjour malgré les obligations covid
Tres tres gros BRAVO aux equipes gouvernantes et Femmes de chambre pour leurs travaux incroyables eta la perfection",None,10,Hotel,París," 8,3 "
Anónimo,Francia,0,Ok,"Pas du tout !
Par rapport à Pullman Bercy, il est nul","- Salle de fitness, jamais eu de l’eau, ni de bouteilles d’eau !!!
- Produits d’accueil sont donnés au minimum, juste pour faire des économies !
- Petits déjeuner facturés 5 € en suppléments pour avoir un petit plateau et non une table !
- Service Guess était absent lorsque j’ai demandé des pochettes pour linge ne sont jamais livrées !
- Accueils pour check in comme check out sont très froids !!!
- J’ai demandé de checking out late à 12:30h au lieu de 11 h !!!
Alors une fille a pris de haut. Elle voulait même me la refuser, donc j’ai dit que je ne reviens plus jamais !
Enfin c’est minable pour le prix de la chambre que j’ai payé !!!","5,8",Hotel,París," 8,3 "
Anónimo,Suiza,0,moyen,la chambre est très bien mais il faudrait une douche et non pas une baignoire dans la salle de bains,"La salle du petit-déjeuner est trop petite pour le nombre de clients de l'hôtel
l'accueil et check-in pas bon du tout.","4,6",Hotel,París," 8,3 "
Anónimo,Luxemburgo,0,"Compliqué, changement de chambre pour problème d’hygiène. Le manager s’en est quand même occupé",Bonne literie et situation géographique par rapport à la Tour Eiffel,"Hygiène dans les chambres, accueil check-in","6,2",Hotel,París," 8,3 "
Soufyane,Francia,0,Muy bien,None,None,"8,0",Hotel,París," 8,3 "
Vincent,Francia,0,Fantástico,None,None,"9,0",Hotel,París," 8,3 "
Gael,Francia,0,Muy bien,None,None,"8,0",Hotel,París," 8,3 "
Vivien,Francia,0,Muy bien,None,None,"8,0",Hotel,París," 8,3 "
Jerome,Reunión,0,Muy bien,None,None,"8,0",Hotel,París," 8,3 "
Pierre,Francia,0,Muy bien,None,None,"8,0",Hotel,París," 8,3 "
Nory,Francia,0,Bien,None,None,"7,0",Hotel,París," 8,3 "
Julien,Bélgica,0,Muy bien,None,None,"8,0",Hotel,París," 8,3 "
Baudouin,Francia,0,Muy bien,None,None,"8,0",Hotel,París," 8,3 "
Michele,Francia,0,Fantástico,None,None,"9,0",Hotel,París," 8,3 "
Jean-philippe,Francia,0,Muy bien,None,None,"8,0",Hotel,París," 8,3 "
Romain,Francia,0,Fantástico,None,None,"9,2",Hotel,París," 8,3 "
